uf_code,uf_name,mesoregion_code,mesoregion_name,microregion_code,microregion_name,city_code,city_complete_code,city_name
31,MG,8,Vale do Rio Doce,40,Caratinga,70578,3170578,VARGEM ALEGRE
31,MG,9,Oeste de Minas,42,Piuí,70602,3170602,VARGEM BONITA
31,MG,2,Norte de Minas,5,Salinas,70651,3170651,VARGEM GRANDE DO RIO PARDO
31,MG,10,Sul/Sudoeste de Minas,50,Varginha,70701,3170701,VARGINHA
31,MG,1,Noroeste de Minas,2,Paracatu,70750,3170750,VARJÃO DE MINAS
31,MG,2,Norte de Minas,6,Pirapora,70800,3170800,VÁRZEA DA PALMA
31,MG,2,Norte de Minas,7,Montes Claros,70909,3170909,VARZELÂNDIA
31,MG,1,Noroeste de Minas,2,Paracatu,71006,3171006,VAZANTE
31,MG,2,Norte de Minas,7,Montes Claros,71030,3171030,VERDELÂNDIA
31,MG,3,Jequitinhonha,11,Capelinha,71071,3171071,VEREDINHA
31,MG,5,Triângulo Mineiro/Alto Paranaíba,22,Uberaba,71105,3171105,VERÍSSIMO
31,MG,12,Zona da Mata,60,Ponte Nova,71154,3171154,VERMELHO NOVO
31,MG,7,Metropolitana de Belo Horizonte,30,Belo Horizonte,71204,3171204,VESPASIANO
31,MG,12,Zona da Mata,62,Viçosa,71303,3171303,VIÇOSA
31,MG,12,Zona da Mata,63,Muriaé,71402,3171402,VIEIRAS
31,MG,3,Jequitinhonha,12,Araçuaí,71600,3171600,VIRGEM DA LAPA
31,MG,10,Sul/Sudoeste de Minas,56,Itajubá,71709,3171709,VIRGÍNIA
31,MG,8,Vale do Rio Doce,35,Guanhães,71808,3171808,VIRGINÓPOLIS
31,MG,8,Vale do Rio Doce,37,Governador Valadares,71907,3171907,VIRGOLÂNDIA
31,MG,12,Zona da Mata,64,Ubá,72004,3172004,VISCONDE DO RIO BRANCO
31,MG,12,Zona da Mata,66,Cataguases,72103,3172103,VOLTA GRANDE
31,MG,10,Sul/Sudoeste de Minas,56,Itajubá,72202,3172202,WENCESLAU BRAZ
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,102,3200102,AFONSO CLÁUDIO
32,ES,1,Noroeste Espírito-santense,1,Barra de São Francisco,169,3200169,ÁGUA DOCE DO NORTE
32,ES,1,Noroeste Espírito-santense,2,Nova Venécia,136,3200136,ÁGUIA BRANCA
32,ES,4,Sul Espírito-santense,11,Alegre,201,3200201,ALEGRE
32,ES,3,Central Espírito-santense,10,Guarapari,300,3200300,ALFREDO CHAVES
32,ES,1,Noroeste Espírito-santense,3,Colatina,359,3200359,ALTO RIO NOVO
32,ES,3,Central Espírito-santense,10,Guarapari,409,3200409,ANCHIETA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,508,3200508,APIACÁ
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,607,3200607,ARACRUZ
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,706,3200706,ATÍLIO VIVACQUA
32,ES,1,Noroeste Espírito-santense,3,Colatina,805,3200805,BAIXO GUANDU
32,ES,1,Noroeste Espírito-santense,1,Barra de São Francisco,904,3200904,BARRA DE SÃO FRANCISCO
32,ES,1,Noroeste Espírito-santense,2,Nova Venécia,1001,3201001,BOA ESPERANÇA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,1100,3201100,BOM JESUS DO NORTE
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,1159,3201159,BREJETUBA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,1209,3201209,CACHOEIRO DE ITAPEMIRIM
32,ES,3,Central Espírito-santense,9,Vitória,1308,3201308,CARIACICA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,1407,3201407,CASTELO
32,ES,1,Noroeste Espírito-santense,3,Colatina,1506,3201506,COLATINA
32,ES,2,Litoral Norte Espírito-santense,5,São Mateus,1605,3201605,CONCEIÇÃO DA BARRA
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,1704,3201704,CONCEIÇÃO DO CASTELO
32,ES,4,Sul Espírito-santense,11,Alegre,1803,3201803,DIVINO DE SÃO LOURENÇO
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,1902,3201902,DOMINGOS MARTINS
32,ES,4,Sul Espírito-santense,11,Alegre,2009,3202009,DORES DO RIO PRETO
32,ES,1,Noroeste Espírito-santense,1,Barra de São Francisco,2108,3202108,ECOPORANGA
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,2207,3202207,FUNDÃO
32,ES,1,Noroeste Espírito-santense,3,Colatina,2256,3202256,GOVERNADOR LINDENBERG
32,ES,4,Sul Espírito-santense,11,Alegre,2306,3202306,GUAÇUÍ
32,ES,3,Central Espírito-santense,10,Guarapari,2405,3202405,GUARAPARI
32,ES,4,Sul Espírito-santense,11,Alegre,2454,3202454,IBATIBA
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,2504,3202504,IBIRAÇU
32,ES,4,Sul Espírito-santense,11,Alegre,2553,3202553,IBITIRAMA
32,ES,3,Central Espírito-santense,10,Guarapari,2603,3202603,ICONHA
32,ES,4,Sul Espírito-santense,11,Alegre,2652,3202652,IRUPI
32,ES,3,Central Espírito-santense,8,Santa Teresa,2702,3202702,ITAGUAÇU
32,ES,4,Sul Espírito-santense,13,Itapemirim,2801,3202801,ITAPEMIRIM
32,ES,3,Central Espírito-santense,8,Santa Teresa,2900,3202900,ITARANA
32,ES,4,Sul Espírito-santense,11,Alegre,3007,3203007,IÚNA
32,ES,2,Litoral Norte Espírito-santense,5,São Mateus,3056,3203056,JAGUARÉ
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,3106,3203106,JERÔNIMO MONTEIRO
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,3130,3203130,JOÃO NEIVA
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,3163,3203163,LARANJA DA TERRA
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,3205,3203205,LINHARES
32,ES,1,Noroeste Espírito-santense,1,Barra de São Francisco,3304,3203304,MANTENÓPOLIS
32,ES,4,Sul Espírito-santense,13,Itapemirim,3320,3203320,MARATAÍZES
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,3346,3203346,MARECHAL FLORIANO
32,ES,1,Noroeste Espírito-santense,3,Colatina,3353,3203353,MARILÂNDIA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,3403,3203403,MIMOSO DO SUL
32,ES,2,Litoral Norte Espírito-santense,4,Montanha,3502,3203502,MONTANHA
32,ES,2,Litoral Norte Espírito-santense,4,Montanha,3601,3203601,MUCURICI
32,ES,4,Sul Espírito-santense,11,Alegre,3700,3203700,MUNIZ FREIRE
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,3809,3203809,MUQUI
32,ES,1,Noroeste Espírito-santense,2,Nova Venécia,3908,3203908,NOVA VENÉCIA
32,ES,1,Noroeste Espírito-santense,3,Colatina,4005,3204005,PANCAS
32,ES,2,Litoral Norte Espírito-santense,5,São Mateus,4054,3204054,PEDRO CANÁRIO
32,ES,2,Litoral Norte Espírito-santense,4,Montanha,4104,3204104,PINHEIROS
32,ES,3,Central Espírito-santense,10,Guarapari,4203,3204203,PIÚMA
32,ES,2,Litoral Norte Espírito-santense,4,Montanha,4252,3204252,PONTO BELO
32,ES,4,Sul Espírito-santense,13,Itapemirim,4302,3204302,PRESIDENTE KENNEDY
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,4351,3204351,RIO BANANAL
32,ES,3,Central Espírito-santense,10,Guarapari,4401,3204401,RIO NOVO DO SUL
32,ES,3,Central Espírito-santense,8,Santa Teresa,4500,3204500,SANTA LEOPOLDINA
32,ES,3,Central Espírito-santense,8,Santa Teresa,4559,3204559,SANTA MARIA DE JETIBÁ
32,ES,3,Central Espírito-santense,8,Santa Teresa,4609,3204609,SANTA TERESA
32,ES,1,Noroeste Espírito-santense,3,Colatina,4658,3204658,SÃO DOMINGOS DO NORTE
32,ES,1,Noroeste Espírito-santense,2,Nova Venécia,4708,3204708,SÃO GABRIEL DA PALHA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,4807,3204807,SÃO JOSÉ DO CALÇADO
32,ES,2,Litoral Norte Espírito-santense,5,São Mateus,4906,3204906,SÃO MATEUS
32,ES,3,Central Espírito-santense,8,Santa Teresa,4955,3204955,SÃO ROQUE DO CANAÃ
32,ES,3,Central Espírito-santense,9,Vitória,5002,3205002,SERRA
32,ES,2,Litoral Norte Espírito-santense,6,Linhares,5010,3205010,SOORETAMA
32,ES,4,Sul Espírito-santense,12,Cachoeiro de Itapemirim,5036,3205036,VARGEM ALTA
32,ES,3,Central Espírito-santense,7,Afonso Cláudio,5069,3205069,VENDA NOVA DO IMIGRANTE
32,ES,3,Central Espírito-santense,9,Vitória,5101,3205101,VIANA
32,ES,1,Noroeste Espírito-santense,2,Nova Venécia,5150,3205150,VILA PAVÃO
32,ES,1,Noroeste Espírito-santense,2,Nova Venécia,5176,3205176,VILA VALÉRIO
32,ES,3,Central Espírito-santense,9,Vitória,5200,3205200,VILA VELHA
32,ES,3,Central Espírito-santense,9,Vitória,5309,3205309,VITÓRIA
33,RJ,5,Sul Fluminense,13,Baía da Ilha Grande,100,3300100,ANGRA DOS REIS
33,RJ,1,Noroeste Fluminense,2,Santo Antônio de Pádua,159,3300159,APERIBÉ
33,RJ,4,Baixadas,10,Lagos,209,3300209,ARARUAMA
33,RJ,3,Centro Fluminense,5,Três Rios,225,3300225,AREAL
33,RJ,4,Baixadas,10,Lagos,233,3300233,ARMAÇÃO DOS BÚZIOS
33,RJ,4,Baixadas,10,Lagos,258,3300258,ARRAIAL DO CABO
33,RJ,5,Sul Fluminense,12,Barra do Piraí,308,3300308,BARRA DO PIRAÍ
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,407,3300407,BARRA MANSA
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,456,3300456,BELFORD ROXO
33,RJ,3,Centro Fluminense,7,Nova Friburgo,506,3300506,BOM JARDIM
33,RJ,1,Noroeste Fluminense,1,Itaperuna,605,3300605,BOM JESUS DO ITABAPOANA
33,RJ,4,Baixadas,10,Lagos,704,3300704,CABO FRIO
33,RJ,6,Metropolitana do Rio de Janeiro,16,Macacu-Caceribu,803,3300803,CACHOEIRAS DE MACACU
33,RJ,1,Noroeste Fluminense,2,Santo Antônio de Pádua,902,3300902,CAMBUCI
33,RJ,2,Norte Fluminense,3,Campos dos Goytacazes,1009,3301009,CAMPOS DOS GOYTACAZES
33,RJ,3,Centro Fluminense,6,Cantagalo-Cordeiro,1108,3301108,CANTAGALO
33,RJ,2,Norte Fluminense,4,Macaé,936,3300936,CARAPEBUS
33,RJ,2,Norte Fluminense,3,Campos dos Goytacazes,1157,3301157,CARDOSO MOREIRA
33,RJ,3,Centro Fluminense,6,Cantagalo-Cordeiro,1207,3301207,CARMO
33,RJ,4,Baixadas,9,Bacia de São João,1306,3301306,CASIMIRO DE ABREU
33,RJ,3,Centro Fluminense,5,Três Rios,951,3300951,COMENDADOR LEVY GASPARIAN
33,RJ,2,Norte Fluminense,4,Macaé,1405,3301405,CONCEIÇÃO DE MACABU
33,RJ,3,Centro Fluminense,6,Cantagalo-Cordeiro,1504,3301504,CORDEIRO
33,RJ,3,Centro Fluminense,7,Nova Friburgo,1603,3301603,DUAS BARRAS
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,1702,3301702,DUQUE DE CAXIAS
33,RJ,6,Metropolitana do Rio de Janeiro,14,Vassouras,1801,3301801,ENGENHEIRO PAULO DE FRONTIN
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,1850,3301850,GUAPIMIRIM
33,RJ,4,Baixadas,10,Lagos,1876,3301876,IGUABA GRANDE
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,1900,3301900,ITABORAÍ
33,RJ,6,Metropolitana do Rio de Janeiro,17,Itaguaí,2007,3302007,ITAGUAÍ
33,RJ,1,Noroeste Fluminense,1,Itaperuna,2056,3302056,ITALVA
33,RJ,1,Noroeste Fluminense,2,Santo Antônio de Pádua,2106,3302106,ITAOCARA
33,RJ,1,Noroeste Fluminense,1,Itaperuna,2205,3302205,ITAPERUNA
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,2254,3302254,ITATIAIA
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,2270,3302270,JAPERI
33,RJ,1,Noroeste Fluminense,1,Itaperuna,2304,3302304,LAJE DO MURIAÉ
33,RJ,2,Norte Fluminense,4,Macaé,2403,3302403,MACAÉ
33,RJ,3,Centro Fluminense,6,Cantagalo-Cordeiro,2452,3302452,MACUCO
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,2502,3302502,MAGÉ
33,RJ,6,Metropolitana do Rio de Janeiro,17,Itaguaí,2601,3302601,MANGARATIBA
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,2700,3302700,MARICÁ
33,RJ,6,Metropolitana do Rio de Janeiro,14,Vassouras,2809,3302809,MENDES
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,2858,3302858,MESQUITA
33,RJ,6,Metropolitana do Rio de Janeiro,14,Vassouras,2908,3302908,MIGUEL PEREIRA
33,RJ,1,Noroeste Fluminense,2,Santo Antônio de Pádua,3005,3303005,MIRACEMA
33,RJ,1,Noroeste Fluminense,1,Itaperuna,3104,3303104,NATIVIDADE
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,3203,3303203,NILÓPOLIS
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,3302,3303302,NITERÓI
33,RJ,3,Centro Fluminense,7,Nova Friburgo,3401,3303401,NOVA FRIBURGO
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,3500,3303500,NOVA IGUAÇU
33,RJ,6,Metropolitana do Rio de Janeiro,14,Vassouras,3609,3303609,PARACAMBI
33,RJ,3,Centro Fluminense,5,Três Rios,3708,3303708,PARAÍBA DO SUL
33,RJ,5,Sul Fluminense,13,Baía da Ilha Grande,3807,3303807,PARATY
33,RJ,6,Metropolitana do Rio de Janeiro,14,Vassouras,3856,3303856,PATY DO ALFERES
33,RJ,6,Metropolitana do Rio de Janeiro,15,Serrana,3906,3303906,PETRÓPOLIS
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,3955,3303955,PINHEIRAL
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,4003,3304003,PIRAÍ
33,RJ,1,Noroeste Fluminense,1,Itaperuna,4102,3304102,PORCIÚNCULA
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,4110,3304110,PORTO REAL
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,4128,3304128,QUATIS
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,4144,3304144,QUEIMADOS
33,RJ,2,Norte Fluminense,4,Macaé,4151,3304151,QUISSAMÃ
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,4201,3304201,RESENDE
33,RJ,6,Metropolitana do Rio de Janeiro,16,Macacu-Caceribu,4300,3304300,RIO BONITO
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,4409,3304409,RIO CLARO
33,RJ,5,Sul Fluminense,12,Barra do Piraí,4508,3304508,RIO DAS FLORES
33,RJ,4,Baixadas,9,Bacia de São João,4524,3304524,RIO DAS OSTRAS
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,4557,3304557,RIO DE JANEIRO
33,RJ,3,Centro Fluminense,8,Santa Maria Madalena,4607,3304607,SANTA MARIA MADALENA
33,RJ,1,Noroeste Fluminense,2,Santo Antônio de Pádua,4706,3304706,SANTO ANTÔNIO DE PÁDUA
33,RJ,2,Norte Fluminense,3,Campos dos Goytacazes,4805,3304805,SÃO FIDÉLIS
33,RJ,2,Norte Fluminense,3,Campos dos Goytacazes,4755,3304755,SÃO FRANCISCO DE ITABAPOANA
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,4904,3304904,SÃO GONÇALO
33,RJ,2,Norte Fluminense,3,Campos dos Goytacazes,5000,3305000,SÃO JOÃO DA BARRA
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,5109,3305109,SÃO JOÃO DE MERITI
33,RJ,1,Noroeste Fluminense,2,Santo Antônio de Pádua,5133,3305133,SÃO JOSÉ DE UBÁ
33,RJ,6,Metropolitana do Rio de Janeiro,15,Serrana,5158,3305158,SÃO JOSÉ DO VALE DO RIO PRETO
33,RJ,4,Baixadas,10,Lagos,5208,3305208,SÃO PEDRO DA ALDEIA
33,RJ,3,Centro Fluminense,8,Santa Maria Madalena,5307,3305307,SÃO SEBASTIÃO DO ALTO
33,RJ,3,Centro Fluminense,5,Três Rios,5406,3305406,SAPUCAIA
33,RJ,4,Baixadas,10,Lagos,5505,3305505,SAQUAREMA
33,RJ,6,Metropolitana do Rio de Janeiro,17,Itaguaí,5554,3305554,SEROPÉDICA
33,RJ,4,Baixadas,9,Bacia de São João,5604,3305604,SILVA JARDIM
33,RJ,3,Centro Fluminense,7,Nova Friburgo,5703,3305703,SUMIDOURO
33,RJ,6,Metropolitana do Rio de Janeiro,18,Rio de Janeiro,5752,3305752,TANGUÁ
33,RJ,6,Metropolitana do Rio de Janeiro,15,Serrana,5802,3305802,TERESÓPOLIS
33,RJ,3,Centro Fluminense,8,Santa Maria Madalena,5901,3305901,TRAJANO DE MORAES
33,RJ,3,Centro Fluminense,5,Três Rios,6008,3306008,TRÊS RIOS
33,RJ,5,Sul Fluminense,12,Barra do Piraí,6107,3306107,VALENÇA
33,RJ,1,Noroeste Fluminense,1,Itaperuna,6156,3306156,VARRE-SAI
33,RJ,6,Metropolitana do Rio de Janeiro,14,Vassouras,6206,3306206,VASSOURAS
33,RJ,5,Sul Fluminense,11,Vale do Paraíba Fluminense,6305,3306305,VOLTA REDONDA
35,SP,8,Presidente Prudente,35,Adamantina,105,3500105,ADAMANTINA
35,SP,1,São José do Rio Preto,4,São José do Rio Preto,204,3500204,ADOLFO
35,SP,7,Campinas,29,Pirassununga,303,3500303,AGUAÍ
35,SP,7,Campinas,30,São João da Boa Vista,402,3500402,ÁGUAS DA PRATA
35,SP,7,Campinas,33,Amparo,501,3500501,ÁGUAS DE LINDÓIA
35,SP,4,Bauru,22,Avaré,550,3500550,ÁGUAS DE SANTA BÁRBARA
35,SP,6,Piracicaba,28,Piracicaba,600,3500600,ÁGUAS DE SÃO PEDRO
35,SP,4,Bauru,20,Bauru,709,3500709,AGUDOS
35,SP,11,Itapetininga,42,Itapetininga,758,3500758,ALAMBARI
35,SP,8,Presidente Prudente,36,Presidente Prudente,808,3500808,ALFREDO MARCONDES
35,SP,1,São José do Rio Preto,4,São José do Rio Preto,907,3500907,ALTAIR
35,SP,2,Ribeirão Preto,15,Batatais,1004,3501004,ALTINÓPOLIS
35,SP,3,Araçatuba,18,Birigui,1103,3501103,ALTO ALEGRE
35,SP,12,Macro Metropolitana Paulista,46,Sorocaba,1152,3501152,ALUMÍNIO
35,SP,1,São José do Rio Preto,3,Votuporanga,1202,3501202,ÁLVARES FLORENCE
35,SP,8,Presidente Prudente,36,Presidente Prudente,1301,3501301,ÁLVARES MACHADO
35,SP,9,Marília,38,Marília,1400,3501400,ÁLVARO DE CARVALHO
35,SP,9,Marília,38,Marília,1509,3501509,ALVINLÂNDIA
35,SP,7,Campinas,32,Campinas,1608,3501608,AMERICANA
35,SP,5,Araraquara,24,Araraquara,1707,3501707,AMÉRICO BRASILIENSE
35,SP,1,São José do Rio Preto,3,Votuporanga,1806,3501806,AMÉRICO DE CAMPOS
35,SP,7,Campinas,33,Amparo,1905,3501905,AMPARO
35,SP,5,Araraquara,25,São Carlos,2002,3502002,ANALÂNDIA
35,SP,3,Araçatuba,16,Andradina,2101,3502101,ANDRADINA
35,SP,11,Itapetininga,42,Itapetininga,2200,3502200,ANGATUBA
35,SP,4,Bauru,23,Botucatu,2309,3502309,ANHEMBI
35,SP,8,Presidente Prudente,36,Presidente Prudente,2408,3502408,ANHUMAS
35,SP,13,Vale do Paraíba Paulista,51,Guaratinguetá,2507,3502507,APARECIDA
35,SP,1,São José do Rio Preto,1,Jales,2606,3502606,APARECIDA D'OESTE
35,SP,11,Itapetininga,44,Capão Bonito,2705,3502705,APIAÍ
35,SP,12,Macro Metropolitana Paulista,46,Sorocaba,2754,3502754,ARAÇARIGUAMA
35,SP,3,Araçatuba,17,Araçatuba,2804,3502804,ARAÇATUBA
35,SP,12,Macro Metropolitana Paulista,46,Sorocaba,2903,3502903,ARAÇOIABA DA SERRA
35,SP,2,Ribeirão Preto,11,Ituverava,3000,3503000,ARAMINA
35,SP,4,Bauru,22,Avaré,3109,3503109,ARANDU
35,SP,13,Vale do Paraíba Paulista,52,Bananal,3158,3503158,ARAPEÍ
35,SP,5,Araraquara,24,Araraquara,3208,3503208,ARARAQUARA
35,SP,6,Piracicaba,27,Limeira,3307,3503307,ARARAS
35,SP,9,Marília,37,Tupã,3356,3503356,ARCO-ÍRIS
35,SP,4,Bauru,20,Bauru,3406,3503406,AREALVA
35,SP,13,Vale do Paraíba Paulista,52,Bananal,3505,3503505,AREIAS
35,SP,4,Bauru,20,Bauru,3604,3503604,AREIÓPOLIS
35,SP,1,São José do Rio Preto,5,Catanduva,3703,3503703,ARIRANHA
35,SP,7,Campinas,31,Mogi Mirim,3802,3503802,ARTUR NOGUEIRA
35,SP,15,Metropolitana de São Paulo,59,Guarulhos,3901,3503901,ARUJÁ
35,SP,1,São José do Rio Preto,1,Jales,3950,3503950,ASPÁSIA
35,SP,10,Assis,39,Assis,4008,3504008,ASSIS
35,SP,12,Macro Metropolitana Paulista,48,Bragança Paulista,4107,3504107,ATIBAIA
35,SP,1,São José do Rio Preto,6,Auriflama,4206,3504206,AURIFLAMA
35,SP,4,Bauru,20,Bauru,4305,3504305,AVAÍ
35,SP,3,Araçatuba,18,Birigui,4404,3504404,AVANHANDAVA
35,SP,4,Bauru,22,Avaré,4503,3504503,AVARÉ
35,SP,1,São José do Rio Preto,4,São José do Rio Preto,4602,3504602,BADY BASSITT
35,SP,4,Bauru,20,Bauru,4701,3504701,BALBINOS
35,SP,1,São José do Rio Preto,4,São José do Rio Preto,4800,3504800,BÁLSAMO
35,SP,13,Vale do Paraíba Paulista,52,Bananal,4909,3504909,BANANAL
35,SP,11,Itapetininga,41,Itapeva,5005,3505005,BARÃO DE ANTONINA
35,SP,3,Araçatuba,18,Birigui,5104,3505104,BARBOSA
35,SP,4,Bauru,21,Jaú,5203,3505203,BARIRI
35,SP,4,Bauru,21,Jaú,5302,3505302,BARRA BONITA
35,SP,11,Itapetininga,44,Capão Bonito,5351,3505351,BARRA DO CHAPÉU
35,SP,14,Litoral Sul Paulista,55,Registro,5401,3505401,BARRA DO TURVO
35,SP,2,Ribeirão Preto,9,Barretos,5500,3505500,BARRETOS
35,SP,2,Ribeirão Preto,14,Ribeirão Preto,5609,3505609,BARRINHA
35,SP,15,Metropolitana de São Paulo,57,Osasco,5708,3505708,BARUERI
35,SP,9,Marília,37,Tupã,5807,3505807,BASTOS
35,SP,2,Ribeirão Preto,15,Batatais,5906,3505906,BATATAIS
35,SP,4,Bauru,20,Bauru,6003,3506003,BAURU
35,SP,2,Ribeirão Preto,13,Jaboticabal,6102,3506102,BEBEDOURO
35,SP,3,Araçatuba,17,Araçatuba,6201,3506201,BENTO DE ABREU
35,SP,10,Assis,40,Ourinhos,6300,3506300,BERNARDINO DE CAMPOS
35,SP,15,Metropolitana de São Paulo,63,Santos,6359,3506359,BERTIOGA
35,SP,3,Araçatuba,18,Birigui,6409,3506409,BILAC
35,SP,3,Araçatuba,18,Birigui,6508,3506508,BIRIGUI
35,SP,15,Metropolitana de São Paulo,62,Mogi das Cruzes,6607,3506607,BIRITIBA MIRIM
35,SP,5,Araraquara,24,Araraquara,6706,3506706,BOA ESPERANÇA DO SUL
35,SP,4,Bauru,21,Jaú,6805,3506805,BOCAINA
35,SP,4,Bauru,23,Botucatu,6904,3506904,BOFETE
35,SP,11,Itapetininga,43,Tatuí,7001,3507001,BOITUVA
35,SP,12,Macro Metropolitana Paulista,48,Bragança Paulista,7100,3507100,BOM JESUS DOS PERDÕES
35,SP,11,Itapetininga,41,Itapeva,7159,3507159,BOM SUCESSO DE ITARARÉ
35,SP,10,Assis,39,Assis,7209,3507209,BORÁ
35,SP,4,Bauru,21,Jaú,7308,3507308,BORACÉIA
35,SP,5,Araraquara,24,Araraquara,7407,3507407,BORBOREMA
35,SP,4,Bauru,20,Bauru,7456,3507456,BOREBI
35,SP,4,Bauru,23,Botucatu,7506,3507506,BOTUCATU
35,SP,12,Macro Metropolitana Paulista,48,Bragança Paulista,7605,3507605,BRAGANÇA PAULISTA
35,SP,3,Araçatuba,18,Birigui,7704,3507704,BRAÚNA
35,SP,3,Araçatuba,18,Birigui,7753,3507753,BREJO ALEGRE
35,SP,2,Ribeirão Preto,14,Ribeirão Preto,7803,3507803,BRODOWSKI
35,SP,6,Piracicaba,26,Rio Claro,7902,3507902,BROTAS
35,SP,11,Itapetininga,41,Itapeva,8009,3508009,BURI
35,SP,3,Araçatuba,18,Birigui,8108,3508108,BURITAMA
35,SP,2,Ribeirão Preto,11,Ituverava,8207,3508207,BURITIZAL
35,SP,4,Bauru,20,Bauru,8306,3508306,CABRÁLIA PAULISTA
35,SP,12,Macro Metropolitana Paulista,46,Sorocaba,8405,3508405,CABREÚVA
35,SP,13,Vale do Paraíba Paulista,50,São José dos Campos,8504,3508504,CAÇAPAVA
35,SP,13,Vale do Paraíba Paulista,51,Guaratinguetá,8603,3508603,CACHOEIRA PAULISTA
35,SP,7,Campinas,30,São João da Boa Vista,8702,3508702,CACONDE
35,SP,4,Bauru,19,Lins,8801,3508801,CAFELÂNDIA
35,SP,8,Presidente Prudente,36,Presidente Prudente,8900,3508900,CAIABU
35,SP,15,Metropolitana de São Paulo,58,Franco da Rocha,9007,3509007,CAIEIRAS
35,SP,8,Presidente Prudente,36,Presidente Prudente,9106,3509106,CAIUÁ
35,SP,15,Metropolitana de São Paulo,57,Osasco,9205,3509205,CAJAMAR
35,SP,14,Litoral Sul Paulista,55,Registro,9254,3509254,CAJATI
35,SP,1,São José do Rio Preto,5,Catanduva,9304,3509304,CAJOBI
35,SP,2,Ribeirão Preto,15,Batatais,9403,3509403,CAJURU
35,SP,11,Itapetininga,42,Itapetininga,9452,3509452,CAMPINA DO MONTE ALEGRE
35,SP,7,Campinas,32,Campinas,9502,3509502,CAMPINAS
35,SP,12,Macro Metropolitana Paulista,47,Jundiaí,9601,3509601,CAMPO LIMPO PAULISTA
35,SP,13,Vale do Paraíba Paulista,49,Campos do Jordão,9700,3509700,CAMPOS DO JORDÃO
35,SP,10,Assis,39,Assis,9809,3509809,CAMPOS NOVOS PAULISTA
35,SP,14,Litoral Sul Paulista,55,Registro,9908,3509908,CANANÉIA
35,SP,13,Vale do Paraíba Paulista,51,Guaratinguetá,9957,3509957,CANAS
35,SP,10,Assis,39,Assis,10005,3510005,CÂNDIDO MOTA
35,SP,2,Ribeirão Preto,13,Jaboticabal,10104,3510104,CÂNDIDO RODRIGUES
35,SP,10,Assis,40,Ourinhos,10153,3510153,CANITAR
35,SP,11,Itapetininga,44,Capão Bonito,10203,3510203,CAPÃO BONITO
35,SP,12,Macro Metropolitana Paulista,46,Sorocaba,10302,3510302,CAPELA DO ALTO
35,SP,6,Piracicaba,28,Piracicaba,10401,3510401,CAPIVARI
