CodigoInt;Codigo;Cnae;CodSecao;Secao;CodDivisao;Divisao;CodGrupo;Grupo;CodClasse;Classe
4636201;4636-2/01;Comércio atacadista de fumo beneficiado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.36-2;Comércio atacadista de produtos do fumo
4636202;4636-2/02;Comércio atacadista de cigarros, cigarrilhas e charutos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.36-2;Comércio atacadista de produtos do fumo
4637101;4637-1/01;Comércio atacadista de café torrado, moído e solúvel;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637102;4637-1/02;Comércio atacadista de açúcar;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637103;4637-1/03;Comércio atacadista de óleos e gorduras;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637104;4637-1/04;Comércio atacadista de pães, bolos, biscoitos e similares;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637105;4637-1/05;Comércio atacadista de massas alimentícias;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637106;4637-1/06;Comércio atacadista de sorvetes;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637107;4637-1/07;Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4637199;4637-1/99;Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.37-1;Comércio atacadista especializado em produtos alimentícios não especificados anteriormente
4639701;4639-7/01;Comércio atacadista de produtos alimentícios em geral;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.39-7;Comércio atacadista de produtos alimentícios em geral
4639702;4639-7/02;Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.3;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46.39-7;Comércio atacadista de produtos alimentícios em geral
4641901;4641-9/01;Comércio atacadista de tecidos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.41-9;Comércio atacadista de tecidos, artefatos de tecidos e de armarinho
4641902;4641-9/02;Comércio atacadista de artigos de cama, mesa e banho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.41-9;Comércio atacadista de tecidos, artefatos de tecidos e de armarinho
4641903;4641-9/03;Comércio atacadista de artigos de armarinho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.41-9;Comércio atacadista de tecidos, artefatos de tecidos e de armarinho
4642701;4642-7/01;Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.42-7;Comércio atacadista de artigos do vestuário e acessórios
4642702;4642-7/02;Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.42-7;Comércio atacadista de artigos do vestuário e acessórios
4643501;4643-5/01;Comércio atacadista de calçados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.43-5;Comércio atacadista de calçados e artigos de viagem
4643502;4643-5/02;Comércio atacadista de bolsas, malas e artigos de viagem;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.43-5;Comércio atacadista de calçados e artigos de viagem
4644301;4644-3/01;Comércio atacadista de medicamentos e drogas de uso humano;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.44-3;Comércio atacadista de produtos farmacêuticos para uso humano e veterinário
4644302;4644-3/02;Comércio atacadista de medicamentos e drogas de uso veterinário;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.44-3;Comércio atacadista de produtos farmacêuticos para uso humano e veterinário
4645101;4645-1/01;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.45-1;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico
4645102;4645-1/02;Comércio atacadista de próteses e artigos de ortopedia;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.45-1;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico
4645103;4645-1/03;Comércio atacadista de produtos odontológicos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.45-1;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico
4646001;4646-0/01;Comércio atacadista de cosméticos e produtos de perfumaria;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.46-0;Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal
4646002;4646-0/02;Comércio atacadista de produtos de higiene pessoal;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.46-0;Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal
4647801;4647-8/01;Comércio atacadista de artigos de escritório e de papelaria;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.47-8;"Comércio atacadista de artigos de escritório e de papelaria; livros, jornais e outras publicações"
4647802;4647-8/02;Comércio atacadista de livros, jornais e outras publicações;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.47-8;"Comércio atacadista de artigos de escritório e de papelaria; livros, jornais e outras publicações"
4649401;4649-4/01;Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649402;4649-4/02;Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649403;4649-4/03;Comércio atacadista de bicicletas, triciclos e outros veículos recreativos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649404;4649-4/04;Comércio atacadista de móveis e artigos de colchoaria;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649405;4649-4/05;"Comércio atacadista de artigos de tapeçaria; persianas e cortinas";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649406;4649-4/06;Comércio atacadista de lustres, luminárias e abajures;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649407;4649-4/07;Comércio atacadista de filmes, CDs, DVDs, fitas e discos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649408;4649-4/08;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649409;4649-4/09;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649410;4649-4/10;Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4649499;4649-4/99;Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.4;Comércio atacadista de produtos de consumo não alimentar;46.49-4;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
4651601;4651-6/01;Comércio atacadista de equipamentos de informática;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.5;Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação;46.51-6;Comércio atacadista de computadores, periféricos e suprimentos de informática
4651602;4651-6/02;Comércio atacadista de suprimentos para informática;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.5;Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação;46.51-6;Comércio atacadista de computadores, periféricos e suprimentos de informática
4652400;4652-4/00;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.5;Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação;46.52-4;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação
4661300;4661-3/00;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.61-3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
4662100;4662-1/00;"Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.62-1;"Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças"
4663000;4663-0/00;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.63-0;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças"
4664800;4664-8/00;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.64-8;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
4665600;4665-6/00;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.65-6;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças"
4669901;4669-9/01;"Comércio atacadista de bombas e compressores; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.69-9;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças"
4669999;4669-9/99;"Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças";A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.6;Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação;46.69-9;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças"
4671100;4671-1/00;Comércio atacadista de madeira e produtos derivados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.71-1;Comércio atacadista de madeira e produtos derivados
4672900;4672-9/00;Comércio atacadista de ferragens e ferramentas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.72-9;Comércio atacadista de ferragens e ferramentas
4673700;4673-7/00;Comércio atacadista de material elétrico;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.73-7;Comércio atacadista de material elétrico
4674500;4674-5/00;Comércio atacadista de cimento;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.74-5;Comércio atacadista de cimento
4679601;4679-6/01;Comércio atacadista de tintas, vernizes e similares;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.79-6;Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral
4679602;4679-6/02;Comércio atacadista de mármores e granitos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.79-6;Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral
4679603;4679-6/03;Comércio atacadista de vidros, espelhos e vitrais;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.79-6;Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral
4679604;4679-6/04;Comércio atacadista especializado de materiais de construção não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.79-6;Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral
4679699;4679-6/99;Comércio atacadista de materiais de construção em geral;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.7;Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção;46.79-6;Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral
4681801;4681-8/01;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.81-8;Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP
4681802;4681-8/02;Comércio atacadista de combustíveis realizado por transportador retalhista (TRR);A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.81-8;Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP
4681803;4681-8/03;Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.81-8;Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP
4681804;4681-8/04;Comércio atacadista de combustíveis de origem mineral em bruto;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.81-8;Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP
4681805;4681-8/05;Comércio atacadista de lubrificantes;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.81-8;Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP
4682600;4682-6/00;Comércio atacadista de gás liquefeito de petróleo (GLP);A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.82-6;Comércio atacadista de gás liquefeito de petróleo (GLP)
4683400;4683-4/00;Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.83-4;Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo
